Datetime,PM10 (μg/m³),PM2.5 (μg/m³),CO (μg/m³),NO2 (μg/m³),SO2 (μg/m³),O3  (μg/m³),Temp (°C),Humidity (%),Wind_Speed (km/h),Soil_Moisture (m³/m³),AQI
2022-09-13 09:00:00,0.2690763052208835,0.27888446215139445,0.18086124401913875,0.061162079510703356,0.25,0.3939393939393939,0.7180616740088105,0.6973684210526315,0.39999999999999997,0.9908536585365852,0.3902439024390244
2022-09-13 10:00:00,0.21552878179384202,0.2231075697211156,0.17799043062200956,0.09174311926605504,0.21296296296296294,0.43939393939393934,0.7312775330396474,0.7236842105263158,0.17777777777777778,0.975609756097561,0.3902439024390244
2022-09-13 11:00:00,0.21151271753681394,0.21912350597609564,0.17894736842105263,0.14984709480122324,0.18518518518518517,0.48484848484848486,0.7400881057268721,0.6710526315789473,0.19999999999999998,0.9664634146341462,0.3902439024390244
2022-09-13 12:00:00,0.30120481927710846,0.3127490039840638,0.28133971291866033,0.45871559633027514,0.23148148148148145,0.5303030303030303,0.6651982378854625,0.7894736842105262,0.19999999999999998,0.9542682926829267,0.39837398373983746
2022-09-13 13:00:00,0.30120481927710846,0.3127490039840638,0.30909090909090914,0.510703363914373,0.25,0.5303030303030303,0.6035242290748899,0.8947368421052632,0.28888888888888886,0.9603658536585364,0.39837398373983746
2022-09-13 14:00:00,0.29585006693440424,0.3087649402390439,0.34832535885167465,0.5840978593272171,0.25925925925925924,0.5151515151515151,0.5682819383259912,0.9210526315789472,0.4111111111111111,0.9817073170731707,0.39837398373983746
2022-09-13 15:00:00,0.2931726907630522,0.30478087649402397,0.40095693779904307,0.6880733944954127,0.2777777777777778,0.48484848484848486,0.5726872246696034,0.9342105263157895,0.34444444444444444,0.9786585365853657,0.39837398373983746
2022-09-13 16:00:00,0.29585006693440424,0.3087649402390439,0.44019138755980863,0.7706422018348622,0.32407407407407407,0.4545454545454546,0.5594713656387665,0.9473684210526315,0.3222222222222222,0.972560975609756,0.39837398373983746
2022-09-13 17:00:00,0.3078982597054886,0.32071713147410363,0.48038277511961724,0.856269113149847,0.3796296296296296,0.40909090909090906,0.5594713656387665,0.9342105263157895,0.3333333333333333,0.9695121951219512,0.3902439024390244
2022-09-13 18:00:00,0.3172690763052209,0.3306772908366535,0.5110047846889952,0.9021406727828745,0.4259259259259259,0.3484848484848485,0.5330396475770924,0.9473684210526315,0.3222222222222222,0.9634146341463414,0.3902439024390244
2022-09-13 19:00:00,0.32663989290495316,0.3406374501992033,0.5052631578947369,0.8532110091743118,0.4351851851851852,0.28787878787878785,0.5022026431718062,0.9736842105263158,0.16666666666666666,0.9603658536585364,0.3902439024390244
2022-09-13 20:00:00,0.321285140562249,0.33665338645418336,0.48229665071770333,0.7492354740061161,0.4259259259259259,0.24242424242424243,0.4977973568281937,0.9736842105263158,0.15555555555555553,0.9573170731707317,0.3902439024390244
2022-09-13 21:00:00,0.3105756358768407,0.32470119521912355,0.4411483253588517,0.602446483180428,0.3888888888888889,0.2121212121212121,0.4889867841409691,0.9736842105263158,0.19999999999999998,0.9542682926829267,0.3821138211382114
2022-09-13 22:00:00,0.32396251673360105,0.33864541832669326,0.4028708133971292,0.49847094801223235,0.3425925925925926,0.19696969696969696,0.4713656387665198,0.9736842105263158,0.19999999999999998,0.9512195121951219,0.3821138211382114
2022-09-13 23:00:00,0.2971887550200803,0.31075697211155384,0.3569377990430622,0.3914373088685015,0.28703703703703703,0.18181818181818182,0.48017621145374445,0.9736842105263158,0.2777777777777778,0.9481707317073169,0.3821138211382114
2022-09-14 00:00:00,0.2315930388219545,0.24103585657370524,0.26507177033492824,0.27217125382262997,0.2962962962962963,0.16666666666666663,0.5022026431718062,0.9605263157894736,0.28888888888888886,0.9481707317073169,0.3821138211382114
2022-09-14 01:00:00,0.2101740294511379,0.21912350597609564,0.24401913875598089,0.23853211009174308,0.2685185185185185,0.16666666666666663,0.5374449339207048,0.9605263157894736,0.4444444444444444,0.9481707317073169,0.3739837398373984
2022-09-14 02:00:00,0.16198125836680055,0.16932270916334663,0.2133971291866029,0.19266055045871555,0.23148148148148145,0.18181818181818182,0.6123348017621145,0.8552631578947368,0.2222222222222222,0.9451219512195121,0.3658536585365854
2022-09-14 03:00:00,0.1499330655957162,0.15537848605577692,0.17799043062200956,0.13761467889908255,0.18518518518518517,0.19696969696969696,0.6872246696035241,0.7105263157894736,0.26666666666666666,0.9420731707317072,0.34959349593495936
2022-09-14 04:00:00,0.16599732262382863,0.17131474103585662,0.16172248803827752,0.10703363914373087,0.1759259259259259,0.2272727272727273,0.7400881057268721,0.6842105263157895,0.3222222222222222,0.9390243902439024,0.34146341463414637
2022-09-14 05:00:00,0.1807228915662651,0.18924302788844624,0.1492822966507177,0.0764525993883792,0.16666666666666666,0.25757575757575757,0.8017621145374448,0.5921052631578947,0.39999999999999997,0.9329268292682926,0.34146341463414637
2022-09-14 06:00:00,0.18741633199464527,0.19521912350597614,0.13779904306220095,0.048929663608562685,0.14814814814814814,0.30303030303030304,0.7224669603524229,0.6842105263157895,0.4555555555555555,0.9939024390243902,0.34146341463414637
2022-09-14 07:00:00,0.1860776439089692,0.19521912350597614,0.13014354066985645,0.03669724770642201,0.1388888888888889,0.3484848484848485,0.6651982378854625,0.7894736842105262,0.6,0.9939024390243902,0.33333333333333337
2022-09-14 08:00:00,0.19143239625167335,0.19920318725099603,0.12535885167464114,0.03363914373088685,0.1388888888888889,0.3939393939393939,0.6784140969162996,0.7631578947368421,0.19999999999999998,0.9847560975609755,0.3252032520325204
2022-09-14 09:00:00,0.19143239625167335,0.19920318725099603,0.12822966507177033,0.055045871559633024,0.1388888888888889,0.4242424242424242,0.6872246696035241,0.7499999999999999,0.31111111111111106,0.9939024390243902,0.3252032520325204
2022-09-14 10:00:00,0.19143239625167335,0.19920318725099603,0.12918660287081338,0.07033639143730885,0.1388888888888889,0.4696969696969697,0.6563876651982379,0.7499999999999999,0.1111111111111111,0.9908536585365852,0.3252032520325204
2022-09-14 11:00:00,0.19678714859437751,0.20318725099601598,0.13492822966507176,0.1039755351681957,0.16666666666666666,0.5,0.6740088105726871,0.7499999999999999,0.28888888888888886,0.9817073170731707,0.3252032520325204
2022-09-14 12:00:00,0.23025435073627845,0.23904382470119526,0.16937799043062202,0.24770642201834858,0.19444444444444445,0.5151515151515151,0.6651982378854625,0.8157894736842105,0.19999999999999998,0.9481707317073169,0.3170731707317073
2022-09-14 13:00:00,0.26104417670682734,0.2729083665338646,0.21148325358851675,0.34250764525993876,0.21296296296296294,0.5151515151515151,0.6431718061674008,0.8157894736842105,0.19999999999999998,0.9451219512195121,0.3170731707317073
2022-09-14 14:00:00,0.2784471218206158,0.29083665338645426,0.2717703349282297,0.47706422018348615,0.23148148148148145,0.5,0.5638766519823788,0.9210526315789472,0.4333333333333333,0.9420731707317072,0.3170731707317073
2022-09-14 15:00:00,0.29585006693440424,0.3087649402390439,0.3291866028708134,0.5932721712538225,0.25925925925925924,0.48484848484848486,0.5770925110132158,0.9210526315789472,0.23333333333333334,0.9573170731707317,0.3170731707317073
2022-09-14 16:00:00,0.3078982597054886,0.32071713147410363,0.3349282296650718,0.5871559633027522,0.2685185185185185,0.43939393939393934,0.5638766519823788,0.9342105263157895,0.37777777777777777,0.972560975609756,0.3170731707317073
2022-09-14 17:00:00,0.2931726907630522,0.30478087649402397,0.322488038277512,0.5351681957186544,0.2685185185185185,0.40909090909090906,0.5594713656387665,0.9473684210526315,0.4666666666666667,0.9695121951219512,0.3170731707317073
2022-09-14 18:00:00,0.28380187416332,0.29681274900398413,0.29377990430622014,0.437308868501529,0.25925925925925924,0.3787878787878788,0.5638766519823788,0.9342105263157895,0.4333333333333333,0.9634146341463414,0.3170731707317073
2022-09-14 19:00:00,0.2556894243641231,0.2669322709163347,0.26602870813397134,0.35474006116207946,0.25,0.3484848484848485,0.5462555066079294,0.9342105263157895,0.37777777777777777,0.9573170731707317,0.3170731707317073
2022-09-14 20:00:00,0.24497991967871488,0.25498007968127495,0.23062200956937798,0.2568807339449541,0.2222222222222222,0.3181818181818182,0.5506607929515417,0.9210526315789472,0.5222222222222223,0.9542682926829267,0.3089430894308943
2022-09-14 21:00:00,0.2315930388219545,0.24103585657370524,0.19138755980861244,0.1529051987767584,0.18518518518518517,0.3181818181818182,0.5154185022026432,0.9342105263157895,0.37777777777777777,0.9512195121951219,0.3089430894308943
2022-09-14 22:00:00,0.20883534136546186,0.2171314741035857,0.17511961722488037,0.11620795107033637,0.1759259259259259,0.30303030303030304,0.5022026431718062,0.9473684210526315,0.4111111111111111,0.9481707317073169,0.3089430894308943
2022-09-14 23:00:00,0.19410977242302546,0.20318725099601598,0.16555023923444975,0.10703363914373087,0.15740740740740738,0.3181818181818182,0.5066079295154183,0.9473684210526315,0.4666666666666667,0.9451219512195121,0.3008130081300813
2022-09-15 00:00:00,0.13788487282463185,0.14342629482071717,0.15311004784688995,0.09785932721712537,0.10185185185185186,0.3181818181818182,0.5418502202643171,0.9210526315789472,0.4333333333333333,0.9451219512195121,0.29268292682926833
